age,female,education_num,hours_per_week,government,self_employed,white_collar,blue_collar,service,capital_gain,capital_loss,married,income
34,1,10,40,0,0,1,0,0,0,0,0,0
24,0,13,25,0,0,0,0,0,0,0,0,0
28,0,9,48,0,0,0,0,0,0,0,0,0
24,0,10,40,0,0,0,0,0,0,0,0,0
76,0,13,50,0,0,1,0,0,20051,0,1,1
19,0,8,40,0,0,0,1,0,0,0,0,0
45,0,6,40,0,0,0,1,0,2829,0,1,0
24,0,10,30,0,1,1,0,0,0,0,0,1
37,0,13,40,0,0,0,1,0,0,0,1,1
24,0,13,30,0,0,1,0,0,0,0,1,0
24,1,13,42,0,0,1,0,0,0,0,0,0
40,0,9,45,0,0,0,1,0,0,0,1,1
20,0,10,20,0,0,0,1,0,0,0,0,0
23,0,7,40,1,0,0,1,0,0,0,1,0
25,1,10,40,0,0,0,0,1,0,0,0,0
64,1,12,30,0,0,1,0,0,0,0,0,0
53,0,14,55,1,0,1,0,0,0,1977,1,1
28,1,10,40,0,0,1,0,0,0,0,1,0
52,0,14,40,1,0,1,0,0,0,0,1,1
28,0,15,50,0,0,1,0,0,0,0,0,0
31,0,12,55,0,0,1,0,0,0,0,1,1
77,1,13,10,0,0,1,0,0,0,0,0,0
22,0,9,40,0,0,1,0,0,0,0,0,0
17,1,7,20,0,0,0,0,0,0,0,0,0
38,0,13,55,0,0,1,0,0,0,0,0,0
45,0,7,40,0,0,0,0,0,0,0,0,0
25,1,10,40,1,0,1,0,0,0,0,0,0
50,0,9,40,0,0,0,1,0,0,0,1,1
53,0,9,60,1,0,1,0,0,0,0,1,0
24,0,9,40,0,0,0,1,0,0,0,0,0
33,0,9,50,0,0,1,0,0,0,0,1,1
57,0,14,40,1,0,1,0,0,15024,0,1,1
39,1,15,48,0,0,1,0,0,15024,0,1,1
30,0,10,30,0,0,0,1,0,0,0,0,0
31,0,9,40,1,0,1,0,0,0,0,1,1
39,0,10,40,1,0,0,1,0,0,0,0,0
30,1,13,65,0,0,0,0,0,0,0,0,0
48,1,10,44,0,0,1,0,0,0,0,0,0
62,1,14,40,0,0,0,0,0,0,0,1,0
39,0,9,45,0,0,0,1,0,0,0,1,1
34,0,9,40,0,0,0,1,0,0,1980,0,0
45,0,14,50,0,0,1,0,0,0,0,1,1
32,1,7,40,0,0,0,1,0,0,0,0,0
40,1,10,50,1,0,1,0,0,0,0,0,0
17,1,6,15,0,0,0,0,1,0,0,0,0
19,0,6,25,0,0,0,0,0,0,0,0,0
25,0,9,84,0,0,1,0,0,0,0,1,0
42,0,10,57,0,0,0,1,0,0,0,1,0
66,0,13,99,0,0,0,0,1,0,0,1,0
63,0,9,70,0,1,0,0,0,0,0,0,0
43,0,4,25,0,0,0,0,1,0,0,1,0
26,0,9,20,0,0,0,1,0,0,0,0,0
23,1,9,40,0,0,0,1,0,0,0,1,1
39,0,15,55,0,0,1,0,0,0,0,1,1
47,0,9,40,0,1,1,0,0,0,0,1,1
36,1,9,48,0,0,0,1,0,0,0,0,0
35,0,9,40,0,0,0,1,0,0,0,1,0
25,0,9,40,0,0,0,1,0,0,0,0,0
21,1,10,15,1,0,1,0,0,0,0,0,0
46,1,9,40,0,0,0,0,1,0,0,1,0
43,0,6,40,0,0,0,1,0,0,0,1,0
31,0,16,70,1,0,1,0,0,0,1977,1,1
41,1,9,60,0,0,0,1,0,0,0,0,0
50,1,9,35,0,0,1,0,0,0,0,0,0
36,1,7,32,0,0,1,0,0,0,0,0,0
31,1,9,20,0,0,0,0,0,0,0,0,0
45,0,4,65,0,1,1,0,0,0,0,1,1
50,0,7,50,0,0,1,0,0,0,0,1,1
52,1,4,50,0,0,1,0,0,0,0,1,0
40,0,16,40,0,0,1,0,0,0,0,1,1
55,0,13,55,0,0,1,0,0,15024,0,1,1
64,0,6,56,0,0,0,0,0,0,0,1,1
51,0,15,40,0,1,1,0,0,0,0,1,1
30,0,10,40,0,0,1,0,0,7688,0,1,1
56,1,14,39,1,0,1,0,0,0,0,0,0
35,0,9,48,0,0,1,0,0,0,0,1,0
55,0,6,35,0,1,0,0,0,0,0,1,0
30,1,9,40,0,0,1,0,0,0,0,0,0
34,0,9,40,0,0,0,1,0,0,0,0,0
36,1,11,40,0,0,1,0,0,0,0,1,1
43,0,9,60,0,1,0,1,0,0,0,1,0
24,0,10,50,1,0,0,0,1,0,0,0,0
30,0,6,40,0,0,0,0,1,0,0,1,0
33,0,11,70,1,0,0,0,1,0,0,0,0
32,0,12,40,0,0,1,0,0,0,0,0,0
29,1,13,40,1,0,1,0,0,0,0,0,0
50,0,9,47,0,0,0,1,0,3137,0,1,0
18,0,7,15,0,0,1,0,0,0,0,0,0
20,1,7,25,0,0,0,0,0,0,0,0,0
45,0,14,45,1,0,1,0,0,0,0,1,1
22,0,10,35,0,0,0,0,0,0,0,0,0
45,0,15,40,0,0,1,0,0,0,0,1,1
41,0,9,40,0,0,0,1,0,0,0,1,0
42,1,4,35,1,0,0,0,1,0,0,0,0
24,0,13,40,0,0,0,0,0,0,0,0,0
22,0,9,35,0,0,0,1,0,0,0,0,0
28,0,9,45,0,0,1,0,0,0,0,1,1
23,0,10,35,0,0,0,1,0,0,0,0,0
21,1,4,38,0,0,0,1,0,0,0,0,0
23,1,13,20,0,0,1,0,0,0,0,0,0
45,1,10,48,0,0,1,0,0,0,0,0,0
41,1,9,40,0,0,0,0,0,0,0,0,0
49,0,9,40,1,0,1,0,0,0,0,1,1
38,1,10,40,0,0,0,0,1,0,0,0,0
37,0,9,40,0,0,0,1,0,0,0,0,0
70,0,13,32,0,0,0,1,0,0,0,0,0
24,1,9,40,0,0,1,0,0,2597,0,0,0
28,1,13,40,1,0,1,0,0,0,0,0,0
24,1,11,20,0,0,1,0,0,0,0,0,0
83,0,6,50,0,1,0,1,0,20051,0,1,1
69,0,16,40,0,0,1,0,0,0,0,1,1
37,1,9,40,0,0,1,0,0,0,0,0,0
28,1,13,40,0,0,1,0,0,0,0,0,0
54,1,10,40,0,0,1,0,0,0,0,0,0
71,0,9,45,0,0,1,0,0,0,2377,1,1
56,1,9,40,1,0,1,0,0,0,0,0,0
27,1,13,45,1,0,1,0,0,0,0,0,0
42,0,14,80,0,1,0,0,0,99999,0,1,1
21,0,9,44,0,0,0,0,0,0,0,0,0
29,0,11,40,0,0,1,0,0,0,0,1,0
27,0,4,24,0,0,0,0,1,0,0,0,0
32,0,13,50,0,0,1,0,0,0,0,0,1
31,0,10,40,0,0,1,0,0,0,0,0,0
38,1,10,72,0,0,0,0,1,4650,0,0,0
55,0,16,40,1,0,1,0,0,0,0,1,1
48,0,9,45,0,0,0,1,0,0,0,1,0
58,0,9,80,0,1,0,1,0,0,0,0,0
23,1,10,40,0,0,1,0,0,0,0,0,0
28,1,10,50,1,0,1,0,0,0,0,0,0
49,0,10,46,1,0,1,0,0,0,0,1,0
51,1,9,40,0,0,0,0,1,0,0,0,0
23,0,9,53,0,0,0,1,0,0,0,0,0
40,0,9,50,0,1,1,0,0,0,0,0,0
59,0,9,40,0,0,0,0,1,0,0,0,0
47,1,13,50,0,0,0,1,0,0,0,0,0
37,0,9,50,0,0,0,1,0,0,0,1,0
39,0,12,40,0,0,1,0,0,1506,0,0,0
43,0,10,60,0,0,0,1,0,0,0,1,0
40,0,11,60,0,0,0,1,0,0,0,1,0
48,0,6,40,0,0,0,1,0,0,0,1,1
29,1,5,48,0,0,0,0,0,0,0,0,0
48,0,10,50,0,0,0,0,0,0,0,1,1
37,0,13,30,0,0,0,1,0,0,0,0,0
19,0,9,48,0,0,0,0,0,4101,0,0,0
28,1,6,30,0,0,0,0,1,0,0,0,0
56,0,3,40,0,0,0,1,0,0,0,1,0
45,0,9,60,0,0,0,1,0,0,0,0,0
60,0,10,40,1,0,0,0,1,0,0,1,0
53,0,14,42,1,0,1,0,0,0,0,1,1
37,0,9,40,1,0,1,0,0,0,0,1,0
31,0,9,40,0,0,0,0,1,0,0,1,0
29,0,11,44,0,0,0,1,0,0,0,1,1
31,1,9,36,0,0,0,0,0,0,0,0,0
39,0,9,40,0,0,0,1,0,0,0,1,0
31,0,13,40,1,0,1,0,0,0,0,1,1
42,0,13,45,0,0,1,0,0,15024,0,1,1
17,1,7,16,0,0,0,1,0,0,0,0,0
19,1,9,20,0,0,0,0,1,0,0,0,0
24,0,13,32,0,0,0,0,1,0,0,0,0
62,0,9,40,0,0,0,1,0,6418,0,1,1
34,1,2,40,0,0,0,0,1,0,0,0,0
47,0,14,55,0,1,1,0,0,15024,0,1,1
58,1,13,62,0,0,1,0,0,0,0,0,0
23,1,11,36,0,0,1,0,0,0,0,0,0
33,1,9,40,0,0,0,0,1,0,0,0,0
76,0,9,6,0,0,1,0,0,0,0,0,0
40,1,9,50,0,0,1,0,0,0,0,0,0
28,1,4,50,0,0,0,0,1,0,0,0,0
41,1,10,40,0,0,1,0,0,0,0,1,0
46,0,9,96,1,0,0,0,1,7688,0,1,1
22,1,10,40,1,0,1,0,0,0,0,0,0
29,0,11,40,0,0,0,1,0,0,0,1,0
26,0,9,40,0,0,0,0,1,0,0,0,0
31,0,13,40,0,0,1,0,0,8614,0,0,1
22,1,9,25,0,0,0,0,1,0,0,0,0
41,0,10,43,0,0,0,1,0,0,0,0,0
29,0,9,40,0,0,0,1,0,0,0,0,0
60,0,11,40,0,0,1,0,0,7298,0,1,1
72,0,9,40,1,0,1,0,0,0,0,1,1
41,0,10,65,0,1,0,1,0,0,0,1,0
19,1,10,25,0,0,0,0,1,0,0,0,0
25,0,13,40,0,0,0,0,1,0,0,0,0
24,0,13,45,0,0,1,0,0,0,0,0,0
59,0,5,30,0,0,0,0,1,0,0,1,0
17,0,7,30,0,0,0,1,0,0,0,0,0
59,0,13,40,0,0,0,0,0,0,0,1,1
69,0,10,1,0,0,0,0,0,1848,0,0,0
25,0,10,43,0,0,0,0,0,2885,0,1,0
50,0,9,60,0,0,0,0,0,0,0,1,0
29,1,9,40,0,0,0,0,1,0,0,0,0
43,0,9,55,0,0,0,1,0,0,0,1,0
29,1,10,10,1,0,0,0,1,0,0,0,0
29,0,10,40,1,0,1,0,0,0,0,0,0
32,0,10,40,1,0,0,0,1,0,0,1,1
17,0,6,6,0,0,0,0,0,0,0,0,0
50,0,9,45,0,1,1,0,0,0,0,1,1
43,0,10,50,0,0,1,0,0,0,0,1,0
41,1,9,40,0,0,0,1,0,0,0,0,0
32,1,13,40,0,0,1,0,0,0,0,1,1
54,1,14,45,1,0,1,0,0,0,0,0,1
65,0,9,40,0,0,1,0,0,0,0,1,1
18,1,9,40,0,0,0,0,0,0,0,0,0
70,0,10,40,0,1,1,0,0,0,0,1,1
53,0,14,55,0,0,1,0,0,0,0,1,1
37,0,13,60,0,0,1,0,0,0,1977,1,1
21,0,10,30,0,0,0,1,0,0,0,0,0
20,0,9,40,0,0,0,1,0,0,0,0,0
47,0,9,38,1,0,1,0,0,0,0,0,0
26,0,9,45,0,0,1,0,0,3942,0,1,0
31,0,15,50,0,0,1,0,0,0,0,0,0
45,0,10,40,0,1,0,1,0,0,0,1,0
35,1,9,40,0,0,1,0,0,0,0,0,0
55,0,13,45,0,0,1,0,0,0,0,1,1
49,0,14,50,0,0,1,0,0,0,0,1,1
33,0,9,40,0,1,0,0,1,0,0,0,0
30,0,15,55,1,0,1,0,0,0,0,0,0
19,0,10,15,0,0,0,0,1,0,0,0,0
48,0,13,60,0,1,1,0,0,0,0,1,1
41,0,10,40,0,0,0,1,0,0,0,0,1
29,0,13,35,0,0,1,0,0,0,0,1,1
47,0,14,48,1,0,1,0,0,0,0,1,1
53,0,14,40,1,0,1,0,0,0,0,1,1
19,1,10,10,0,0,1,0,0,0,0,0,0
71,1,9,16,0,0,0,0,1,0,0,0,0
29,1,10,25,0,0,0,0,0,0,0,0,0
43,0,10,40,1,0,0,0,1,0,0,1,0
23,1,13,30,0,0,1,0,0,0,0,0,0
52,1,10,40,0,0,1,0,0,0,0,0,0
56,0,13,40,0,0,0,0,0,0,0,1,1
28,0,6,40,0,0,0,1,0,0,0,0,0
44,0,13,80,0,1,1,0,0,0,0,1,0
37,1,13,40,1,0,1,0,0,0,0,0,0
30,0,11,50,0,0,1,0,0,0,0,1,1
31,0,9,40,1,0,0,1,0,0,0,1,0
20,1,10,25,0,0,0,0,0,0,0,0,0
64,0,9,65,0,0,0,0,0,0,0,1,1
45,0,9,40,0,0,0,0,1,0,0,1,0
40,0,10,50,0,0,1,0,0,0,0,0,1
19,0,9,52,0,0,0,1,0,0,0,0,0
54,0,13,45,0,0,1,0,0,0,0,0,1
61,0,16,40,0,1,1,0,0,0,0,1,1
18,1,7,20,0,0,0,0,1,0,0,0,0
62,0,9,40,0,0,0,0,0,0,0,1,1
33,0,11,40,0,0,0,1,0,0,0,0,0
51,1,9,37,0,0,0,0,1,0,0,0,0
54,0,9,40,0,0,0,1,0,0,0,1,0
24,0,10,24,0,0,0,0,1,0,0,1,0
54,1,10,40,0,0,1,0,0,0,0,0,0
42,0,13,45,0,0,1,0,0,0,0,1,1
51,0,14,50,1,0,0,0,0,0,0,0,1
41,1,10,40,0,0,1,0,0,0,0,1,1
47,0,12,40,1,0,1,0,0,0,1408,0,0
31,1,10,40,1,0,1,0,0,0,0,0,0
21,0,11,40,0,0,0,1,0,0,0,0,0
52,1,10,40,0,0,1,0,0,0,0,0,0
20,1,10,15,0,0,1,0,0,0,0,0,0
18,1,9,25,0,0,0,0,0,0,0,0,0
58,1,9,60,0,0,0,0,1,0,0,1,0
23,1,9,40,0,0,1,0,0,0,0,0,0
21,1,10,20,0,0,0,0,0,0,0,0,0
43,0,11,40,1,0,0,0,1,0,0,1,0
53,0,9,40,0,0,0,1,0,0,0,0,0
18,1,9,40,0,0,1,0,0,0,0,1,0
44,0,13,40,0,0,1,0,0,0,0,1,1
31,0,13,50,0,0,1,0,0,0,0,0,0
48,0,2,40,0,0,0,0,1,0,0,1,0
55,1,14,35,0,1,1,0,0,0,0,0,0
24,1,10,20,0,0,1,0,0,0,0,0,0
41,0,14,40,1,0,1,0,0,0,0,1,1
35,0,9,40,0,0,0,1,0,0,0,1,1
47,1,11,40,1,0,1,0,0,0,0,0,0
54,0,10,32,0,0,0,0,0,0,0,1,0
40,0,13,40,0,0,0,0,0,0,0,0,0
56,1,10,48,0,1,0,0,0,0,0,0,0
23,0,11,40,0,0,1,0,0,0,0,0,0
34,0,9,60,0,1,0,1,0,0,0,1,0
27,0,9,40,1,0,0,1,0,0,0,0,0
32,0,13,40,0,0,1,0,0,0,0,0,1
72,0,10,74,0,1,0,1,0,0,0,1,0
43,0,8,40,1,0,0,1,0,0,1579,1,0
32,1,12,35,0,0,1,0,0,0,0,0,0
53,0,10,40,0,0,1,0,0,0,0,0,0
18,0,8,10,0,0,0,0,1,0,0,0,0
38,0,6,40,0,0,0,1,0,114,0,0,0
41,1,11,40,1,0,1,0,0,0,0,0,0
29,0,9,45,0,0,0,1,0,0,0,0,0
70,0,10,4,0,0,0,0,0,0,0,1,1
46,1,13,50,0,1,1,0,0,0,0,0,0
47,1,10,40,0,0,1,0,0,0,0,1,0
56,1,10,15,1,0,1,0,0,0,0,1,0
28,0,9,40,0,0,0,1,0,2829,0,1,0
55,0,15,40,1,0,1,0,0,15024,0,1,1
50,0,13,40,1,0,1,0,0,6849,0,0,0
47,1,7,40,0,0,1,0,0,0,0,0,0
42,0,9,40,0,1,1,0,0,0,0,1,0
22,0,10,25,0,0,0,1,0,0,0,0,0
42,0,3,44,0,0,0,0,1,0,0,1,0
42,1,10,40,1,0,1,0,0,0,0,0,0
46,1,9,40,0,0,1,0,0,0,0,0,0
45,0,10,99,0,0,0,0,0,15024,0,1,1
55,0,9,55,0,0,1,0,0,0,0,1,0
57,0,13,40,0,0,0,0,1,0,0,1,1
25,0,8,40,0,0,0,1,0,0,0,0,0
43,0,9,30,0,0,0,1,0,0,0,1,0
34,0,13,60,0,1,0,1,0,0,0,0,0
27,1,13,40,1,0,1,0,0,0,0,0,0
25,1,9,40,0,0,0,1,0,2176,0,0,0
37,1,10,40,0,0,1,0,0,0,0,0,0
48,0,10,45,0,0,0,0,0,0,0,0,0
38,0,9,45,0,0,0,0,1,0,0,1,0
17,0,6,30,0,0,0,1,0,594,0,0,0
70,0,11,50,0,0,0,1,0,9386,0,1,1
37,1,9,37,0,0,1,0,0,0,0,0,0
45,0,9,46,0,0,0,1,0,0,0,1,0
56,0,9,55,0,0,0,0,0,0,0,1,1
64,0,9,40,0,0,0,1,0,0,0,1,0
35,1,10,38,1,0,1,0,0,0,0,0,0
23,0,9,40,0,0,0,0,0,0,0,0,0
42,0,9,90,1,0,0,0,1,0,0,1,0
23,0,10,30,0,0,0,1,0,0,0,0,0
26,0,10,12,0,0,0,0,0,0,0,0,0
56,0,9,40,1,0,0,1,0,0,0,1,1
41,0,13,40,0,0,1,0,0,0,1887,1,1
47,0,3,50,0,1,0,0,0,0,2179,1,0
21,0,10,40,0,0,0,1,0,0,0,0,0
29,0,9,40,0,0,0,1,0,0,0,0,0
32,0,10,50,1,0,0,1,0,0,0,0,0
72,1,5,20,0,0,0,0,1,0,0,0,0
69,0,15,40,0,1,1,0,0,99999,0,1,1
19,0,10,25,0,0,1,0,0,0,0,0,0
25,0,13,25,1,0,0,1,0,0,0,0,0
56,0,10,50,0,0,0,0,0,0,1848,1,1
42,1,14,50,0,0,1,0,0,8614,0,0,1
58,1,13,35,0,0,1,0,0,0,0,0,0
24,0,13,40,0,0,1,0,0,0,0,0,0
41,1,11,38,0,0,1,0,0,0,0,1,1
40,0,6,40,0,0,1,0,0,0,0,1,1
37,0,9,45,0,0,0,0,1,0,0,1,0
25,1,12,40,0,0,1,0,0,0,0,0,0
43,1,13,40,0,1,0,0,0,0,0,1,1
36,0,9,40,0,0,0,1,0,0,0,0,0
41,0,9,40,0,0,0,1,0,0,0,1,0
31,1,13,40,0,0,1,0,0,0,0,0,0
22,1,9,40,0,0,1,0,0,0,0,0,0
36,0,11,40,0,0,0,1,0,0,0,1,0
42,0,6,40,0,0,0,1,0,0,0,1,0
29,0,9,60,0,0,0,1,0,0,0,1,0
25,1,9,46,0,0,1,0,0,0,0,0,0
23,0,13,40,0,0,1,0,0,0,0,0,0
34,1,9,20,0,0,0,0,0,0,0,0,0
27,0,9,45,0,0,1,0,0,2580,0,1,0
32,0,13,50,0,0,0,0,0,15024,0,1,1
33,0,10,40,0,0,1,0,0,0,0,0,0
38,1,13,55,0,0,1,0,0,0,0,0,0
21,0,10,30,0,0,0,1,0,0,0,0,0
39,0,11,40,0,0,0,1,0,0,0,1,0
50,0,13,40,0,0,1,0,0,0,0,1,1
32,0,10,30,0,0,1,0,0,0,0,0,0
40,0,9,40,1,0,1,0,0,0,0,1,1
58,0,10,40,1,0,1,0,0,15024,0,1,1
20,1,9,20,0,0,1,0,0,0,0,0,0
63,1,9,40,0,0,0,0,0,0,2205,0,0
56,0,13,50,0,0,1,0,0,0,0,1,0
30,0,13,40,1,0,0,0,1,0,0,1,0
39,1,10,39,0,0,1,0,0,0,0,0,0
25,0,12,50,0,0,1,0,0,0,0,0,1
33,0,9,40,0,0,0,1,0,0,0,1,1
41,0,13,40,1,0,1,0,0,0,0,0,0
50,0,10,40,0,0,0,1,0,0,0,0,0
44,0,10,40,0,0,0,1,0,0,0,1,0
27,0,13,40,0,0,1,0,0,0,0,0,0
27,0,13,40,0,0,1,0,0,13550,0,0,1
58,0,3,40,0,0,0,1,0,0,0,1,0
25,0,10,15,0,0,1,0,0,0,0,0,0
31,1,9,40,0,0,0,1,0,0,0,1,0
39,0,9,50,0,0,1,0,0,0,0,1,1
55,0,11,40,0,0,0,1,0,0,0,1,1
22,1,11,12,0,0,0,0,1,0,0,0,0
44,0,12,40,0,0,1,0,0,0,0,0,0
41,1,11,5,0,0,0,0,0,0,1628,1,0
44,1,8,40,0,0,0,1,0,0,0,0,0
61,0,4,54,0,0,0,1,0,0,0,1,0
32,0,11,40,0,0,0,1,0,0,0,1,0
35,0,13,45,0,0,1,0,0,0,0,1,1
28,0,10,40,0,0,0,1,0,0,0,1,0
57,0,13,40,0,0,1,0,0,0,0,1,1
32,0,16,65,0,0,1,0,0,0,0,1,1
46,1,4,40,1,0,0,0,1,0,0,0,0
26,1,9,20,0,1,0,0,1,0,1579,1,0
43,0,9,40,0,1,0,1,0,0,0,1,0
62,1,9,35,1,0,0,0,1,0,0,0,0
60,0,14,38,1,0,1,0,0,0,0,1,1
67,1,9,20,0,0,0,0,0,0,0,0,0
19,1,9,30,0,0,0,0,0,0,0,0,0
55,1,9,40,0,0,0,0,0,0,0,0,0
48,0,6,65,0,0,0,1,0,0,0,1,1
19,1,9,20,1,0,1,0,0,0,0,0,0
19,1,10,30,0,0,0,0,1,0,0,0,0
43,1,9,40,0,0,1,0,0,0,0,0,0
31,1,16,90,0,0,1,0,0,0,0,1,0
65,1,10,45,0,0,1,0,0,0,0,1,0
32,1,9,40,0,0,0,1,0,0,0,0,0
36,0,14,40,1,0,1,0,0,0,0,1,1
41,0,9,40,0,0,0,1,0,0,0,1,0
33,0,10,40,1,0,0,0,1,3908,0,1,0
72,0,6,12,0,0,0,0,0,0,0,0,0
34,0,13,50,0,0,0,0,0,0,1977,1,1
27,0,10,45,0,0,0,1,0,0,0,0,0
75,0,7,50,0,1,1,0,0,0,0,0,0
39,1,6,15,0,0,0,0,0,0,0,0,0
51,0,9,40,0,0,0,1,0,0,1887,1,1
47,0,9,40,0,0,0,1,0,0,0,1,0
31,0,10,40,0,0,1,0,0,0,0,0,0
40,1,14,40,0,0,1,0,0,0,0,0,1
48,1,9,30,0,0,0,0,0,0,0,0,0
36,0,13,40,1,0,0,0,1,0,0,0,0
18,0,9,20,0,0,0,0,1,0,0,0,0
33,1,9,40,0,0,1,0,0,0,0,0,0
34,0,14,40,0,0,0,0,0,0,0,1,0
51,0,10,48,0,0,0,1,0,3103,0,1,1
39,1,12,40,1,0,1,0,0,0,0,0,0
20,0,9,35,0,0,0,0,1,0,0,0,0
67,1,10,20,1,0,1,0,0,0,0,0,0
42,1,11,60,0,0,1,0,0,0,0,0,0
59,0,7,40,0,0,0,1,0,0,0,1,0
31,0,9,40,1,0,0,0,1,0,0,0,0
19,1,10,30,0,0,0,0,1,2036,0,0,0
47,1,10,48,0,0,1,0,0,0,0,0,0
68,0,4,30,0,0,0,0,1,0,0,1,0
30,0,10,40,0,0,0,1,0,0,0,1,0
34,0,9,60,0,0,0,1,0,0,0,0,0
49,0,4,40,0,0,0,1,0,0,0,1,0
38,0,10,40,0,0,0,1,0,0,0,1,1
60,0,10,40,0,0,0,0,0,7298,0,1,1
51,0,10,40,0,0,0,0,0,0,0,1,1
24,0,13,40,0,0,1,0,0,0,0,0,0
18,1,10,35,0,0,0,1,0,0,1602,0,0
24,1,13,40,0,0,1,0,0,0,0,0,0
21,0,3,40,0,0,0,0,1,0,0,1,0
48,1,9,40,1,0,1,0,0,0,1848,1,1
52,1,5,40,1,0,0,0,1,0,0,1,0
48,0,9,40,0,0,0,1,0,0,0,0,0
40,0,13,66,1,0,1,0,0,7688,0,1,1
29,1,7,48,0,0,0,0,0,3418,0,0,0
20,1,10,20,0,0,1,0,0,0,0,0,0
31,1,9,25,0,0,0,0,0,0,0,0,0
30,0,10,50,0,0,1,0,0,0,0,1,0
30,0,9,40,0,0,0,1,0,0,0,0,0
51,1,9,40,0,0,0,1,0,0,0,0,0
29,1,11,40,0,0,1,0,0,0,0,0,0
56,0,14,16,0,1,0,0,0,0,0,0,0
46,1,13,40,0,0,1,0,0,0,0,0,0
41,1,10,40,0,0,1,0,0,0,3900,0,0
29,1,3,40,0,0,0,0,1,0,0,0,0
48,0,9,30,0,1,1,0,0,0,0,1,0
34,1,9,50,0,1,0,0,0,0,0,0,0
42,0,11,50,0,1,1,0,0,0,0,1,0
25,1,9,30,0,0,0,0,1,0,0,0,0
47,1,7,40,0,0,0,0,1,0,0,0,0
23,0,9,40,0,0,0,0,0,0,0,0,0
43,0,11,22,1,0,0,1,0,0,0,1,0
19,1,10,35,1,0,0,0,1,0,0,0,0
22,0,9,40,0,0,0,1,0,0,0,0,0
40,1,13,70,1,0,1,0,0,0,0,0,0
41,0,11,40,0,1,0,1,0,0,0,1,0
71,0,13,60,0,1,1,0,0,0,2392,1,1
42,0,9,45,0,0,1,0,0,0,0,1,0
31,0,13,47,1,0,1,0,0,0,0,0,0
69,0,10,32,0,0,0,0,0,0,0,1,0
58,0,9,70,0,1,0,1,0,0,0,1,0
36,1,7,12,0,0,0,0,1,0,0,0,0
31,0,9,65,0,0,0,1,0,0,0,1,0
20,1,10,35,0,0,0,0,0,594,0,0,0
41,1,9,40,0,0,1,0,0,0,0,0,0
35,0,10,40,0,0,0,1,0,0,0,1,0
62,0,4,40,0,0,0,0,0,0,0,1,0
28,1,13,15,0,0,1,0,0,0,0,0,0
27,0,8,55,0,0,0,1,0,0,0,1,0
17,0,7,40,0,0,0,1,0,0,0,0,0
35,0,9,50,0,1,0,0,0,0,0,0,1
45,1,10,99,0,1,0,0,1,0,0,1,0
44,1,13,40,0,0,1,0,0,0,0,0,0
27,1,11,40,0,0,0,0,1,0,0,0,0
51,0,5,40,0,0,0,1,0,0,0,1,0
49,1,9,45,0,0,0,0,1,0,0,0,0
64,0,6,10,0,1,1,0,0,0,0,1,1
54,0,4,45,0,1,0,1,0,0,0,0,0
43,0,9,40,0,0,0,1,0,0,0,1,0
32,0,9,35,0,0,0,1,0,0,0,0,0
36,0,12,43,0,0,0,0,0,10520,0,0,1
26,0,9,50,0,1,0,0,0,0,0,0,1
37,0,13,50,0,0,1,0,0,0,0,1,1
38,1,12,40,0,0,1,0,0,0,0,0,0
26,0,8,40,0,0,0,1,0,0,0,1,0
50,0,13,50,0,0,0,1,0,0,1887,1,1
47,0,10,40,0,0,0,1,0,7298,0,1,1
42,1,9,40,0,0,0,1,0,0,0,0,0
66,1,9,40,1,0,0,1,0,0,0,0,0
43,1,9,32,0,0,1,0,0,0,0,0,0
37,0,13,45,0,0,1,0,0,0,0,1,1
37,1,6,35,0,0,1,0,0,0,0,0,0
25,1,10,40,0,0,1,0,0,0,0,0,0
29,0,13,50,0,0,0,1,0,0,0,1,1
63,0,9,40,0,0,0,0,0,0,0,1,1
50,0,12,40,0,1,0,1,0,3103,0,1,1
42,0,14,70,1,0,1,0,0,0,0,0,0
32,0,9,40,0,0,0,1,0,0,0,0,0
42,0,10,40,1,0,0,0,1,0,0,1,1
41,0,9,50,0,1,1,0,0,0,0,1,0
25,0,13,40,0,0,0,0,0,3325,0,0,0
65,0,9,50,0,1,0,0,0,0,0,1,0
32,0,10,50,0,0,0,1,0,0,0,1,0
32,0,9,10,0,0,0,1,0,0,0,0,0
24,0,10,60,0,0,0,1,0,0,0,1,0
51,1,9,40,1,0,1,0,0,0,0,0,0
67,1,6,35,0,0,0,0,0,0,0,0,0
28,1,7,35,0,0,0,0,1,0,0,0,0
32,0,10,55,0,1,1,0,0,0,0,1,1
77,0,15,40,0,0,1,0,0,0,0,1,0
47,1,9,20,0,0,1,0,0,0,0,0,0
26,0,9,40,0,0,0,1,0,0,0,0,0
20,0,10,20,0,0,0,1,0,0,0,0,0
57,0,10,35,1,0,1,0,0,0,0,1,1
40,0,16,45,0,0,1,0,0,0,0,1,0
50,0,14,40,0,0,0,0,0,0,0,1,1
19,0,4,45,0,0,0,1,0,0,0,1,0
54,0,8,40,1,0,1,0,0,0,0,1,0
51,0,10,40,1,0,0,0,1,0,0,1,1
51,0,13,50,1,0,1,0,0,0,0,1,1
38,0,10,40,1,0,0,0,1,7688,0,1,1
68,0,13,25,0,0,0,0,0,0,0,1,0
17,1,8,20,0,0,0,0,0,0,0,0,0
32,0,13,40,0,0,1,0,0,0,0,0,0
29,0,10,45,0,0,0,1,0,0,0,1,0
